feedback_id,user_id,feedback_timestamp,rating_1_to_5,sentiment_label,barrier_category,free_text_feedback,feature_name,would_recommend_flag
FB003222,U02511,2026-06-02 08:22:03,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,True
FB003223,U02511,2026-04-08 11:49:06,5,Positive,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB003224,U02512,2026-04-14 22:23:47,2,Negative,Low output quality,Knowledge Search sometimes gives generic answers that don't fit our context.,Knowledge Search,False
FB003225,U02512,2026-04-21 14:07:14,5,Positive,Privacy or compliance concern,,,True
FB003226,U02513,2026-06-14 16:15:50,3,Neutral,Lack of relevant training,The training I received didn't cover how Drafting Assistant applies to my day-to-day role.,Drafting Assistant,False
FB003227,U02513,2026-06-08 13:27:41,3,Neutral,Hard to find the right feature,It took me a while to figure out that Drafting Assistant was the right tool for what I needed.,Drafting Assistant,True
FB003228,U02513,2026-06-10 15:02:46,4,Positive,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB003229,U02514,2026-06-08 17:41:09,3,Neutral,Unsure what use cases are allowed,,Meeting Notes,False
FB003230,U02515,2026-06-16 14:28:26,4,Positive,No barrier reported,,Knowledge Search,True
FB003231,U02519,2026-02-08 11:50:56,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,True
FB003232,U02521,2026-06-19 10:20:07,5,Positive,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,True
FB003233,U02523,2026-04-11 09:40:49,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Chat and Research,False
FB003234,U02524,2026-05-28 09:09:53,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,True
FB003235,U02524,2026-04-28 08:43:47,4,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB003236,U02524,2026-05-26 20:27:45,3,Neutral,Hard to find the right feature,It took me a while to figure out that Chat and Research was the right tool for what I needed.,Chat and Research,True
FB003237,U02526,2026-03-04 16:07:54,4,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB003238,U02527,2026-06-17 08:24:11,2,Negative,Low output quality,Knowledge Search sometimes gives generic answers that don't fit our context.,Knowledge Search,False
FB003239,U02527,2026-06-12 10:18:46,4,Positive,Tool performance issue,Drafting Assistant was slow to respond a few times this week.,Drafting Assistant,True
FB003240,U02527,2026-06-21 15:26:55,5,Positive,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,False
FB003241,U02529,2026-06-11 21:37:45,4,Positive,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Knowledge Search for in client-facing work.,Knowledge Search,True
FB003242,U02529,2026-05-27 08:01:58,3,Neutral,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,False
FB003243,U02531,2026-05-25 14:20:31,3,Neutral,Lack of relevant training,More role-specific training on Document Summarization would help me use it with confidence.,Document Summarization,True
FB003244,U02532,2026-06-11 08:33:32,4,Positive,No barrier reported,No issues to report — Data Analysis works well for what I need.,Data Analysis,True
FB003245,U02533,2026-03-16 17:47:14,4,Positive,No barrier reported,,Data Analysis,True
FB003246,U02533,2026-03-05 13:06:34,5,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Data Analysis,True
FB003247,U02534,2026-06-15 11:34:33,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Document Summarization,True
FB003248,U02534,2026-06-14 10:24:58,2,Negative,Tool performance issue,I ran into an error using Drafting Assistant and had to restart my session.,Drafting Assistant,False
FB003249,U02535,2026-05-18 08:02:42,4,Negative,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Knowledge Search existed until a colleague mentioned it.,Knowledge Search,True
FB003250,U02537,2026-04-15 13:59:55,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB003251,U02537,2026-04-04 14:57:33,3,Neutral,Tool performance issue,I ran into an error using Prompt Library and had to restart my session.,Prompt Library,False
FB003252,U02537,2026-03-24 11:26:59,5,Positive,Low output quality,The output from Data Analysis needed a lot of editing before it was usable.,Data Analysis,True
FB003253,U02538,2026-06-12 11:00:53,2,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Prompt Library.,Prompt Library,False
FB003254,U02539,2026-04-08 10:21:17,2,Negative,Low output quality,The output from Northstar Assist needed a lot of editing before it was usable.,,False
FB003255,U02540,2026-01-20 17:15:42,3,Neutral,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,False
FB003256,U02541,2026-02-10 21:23:33,4,Positive,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB003257,U02541,2026-02-10 08:51:46,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB003258,U02541,2026-03-22 09:40:37,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Chat and Research,False
FB003259,U02542,2026-05-24 16:52:26,3,Neutral,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,False
FB003260,U02544,2026-06-17 09:35:55,4,Positive,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,True
FB003261,U02544,2026-06-20 10:29:18,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003262,U02545,2026-04-29 09:54:12,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB003263,U02545,2026-05-21 10:06:31,5,Positive,Tool performance issue,Chat and Research was slow to respond a few times this week.,Chat and Research,False
FB003264,U02545,2026-05-12 09:32:54,5,Positive,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB003265,U02547,2026-05-19 17:24:29,5,Positive,No barrier reported,,,True
FB003266,U02547,2026-06-21 12:09:43,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,False
FB003267,U02548,2026-02-23 11:36:31,5,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB003268,U02549,2026-06-20 15:53:22,5,Positive,Lack of relevant training,More role-specific training on Data Analysis would help me use it with confidence.,Data Analysis,True
FB003269,U02550,2026-05-20 08:57:56,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB003270,U02550,2026-06-01 09:13:14,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,True
FB003271,U02550,2026-06-04 10:11:36,3,Neutral,Low output quality,The output from Document Summarization needed a lot of editing before it was usable.,Document Summarization,True
FB003272,U02551,2026-05-16 17:18:59,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,True
FB003273,U02551,2026-05-13 15:08:08,4,Positive,Hard to find the right feature,It took me a while to figure out that Northstar Assist was the right tool for what I needed.,,True
FB003274,U02552,2026-05-12 08:08:06,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,False
FB003275,U02553,2026-06-11 17:04:02,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Knowledge Search.",Knowledge Search,True
FB003276,U02553,2026-03-15 12:15:28,3,Neutral,Hard to find the right feature,It took me a while to figure out that Chat and Research was the right tool for what I needed.,Chat and Research,False
FB003277,U02554,2026-06-09 17:01:59,3,Neutral,Tool performance issue,Code Assistant was slow to respond a few times this week.,Code Assistant,True
FB003278,U02555,2026-06-11 11:29:53,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003279,U02555,2026-06-01 09:00:58,3,Neutral,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,False
FB003280,U02556,2026-03-24 13:52:11,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,False
FB003281,U02558,2026-06-11 17:55:06,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Prompt Library,True
FB003282,U02558,2026-06-17 08:46:22,5,Positive,Lack of relevant training,The training I received didn't cover how Data Analysis applies to my day-to-day role.,Data Analysis,True
FB003283,U02560,2026-04-23 14:41:57,4,Positive,No time to learn,,,True
FB003284,U02560,2026-03-07 20:29:42,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Code Assistant.,Code Assistant,False
FB003285,U02561,2026-06-15 13:01:39,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Document Summarization.,Document Summarization,True
FB003286,U02562,2026-04-23 11:11:54,3,Neutral,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Data Analysis existed until a colleague mentioned it.,Data Analysis,True
FB003287,U02562,2026-04-19 19:33:54,5,Positive,Lack of relevant training,,Document Summarization,True
FB003288,U02564,2026-04-18 16:04:54,4,Positive,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB003289,U02565,2026-06-13 08:12:45,4,Positive,Lack of relevant training,The training I received didn't cover how Data Analysis applies to my day-to-day role.,Data Analysis,True
FB003290,U02565,2026-04-12 15:53:05,4,Positive,No barrier reported,No issues to report — Data Analysis works well for what I need.,Data Analysis,True
FB003291,U02567,2026-05-25 09:10:21,3,Neutral,Tool performance issue,I ran into an error using Drafting Assistant and had to restart my session.,Drafting Assistant,False
FB003292,U02568,2026-06-19 12:24:57,3,Neutral,Privacy or compliance concern,I'm cautious about what data I put into Chat and Research given compliance requirements.,Chat and Research,False
FB003293,U02568,2026-06-18 13:30:17,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,True
FB003294,U02569,2026-05-18 12:44:05,4,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB003295,U02569,2026-06-10 09:56:38,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,True
FB003296,U02570,2026-05-03 20:02:07,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,False
FB003297,U02570,2026-06-15 14:00:02,5,Positive,No barrier reported,No issues to report — Document Summarization works well for what I need.,Document Summarization,True
FB003298,U02571,2026-04-29 14:23:27,2,Negative,Lack of relevant training,,Chat and Research,False
FB003299,U02571,2026-05-11 12:10:16,4,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Meeting Notes existed until a colleague mentioned it.,Meeting Notes,True
